"Latitud","Longitud","placas"
18.3117,-100.721,"Cocos"
24.889,-109.354,"Norteamérica"
13.72,-91.68,"Caribe"
17.0062,-93.892,"Caribe"
16.2398,-98.0825,"Cocos"
25.5273,-109.82,"Norteamérica"
32.37,-115.18,"Pacífico"
15.1887,-92.84,"Caribe"
15.3708,-94.7282,"Cocos"
27.95,-111.42,"Norteamérica"
17.1058,-95.1673,"Cocos"
15.0202,-94.3307,"Caribe"
17.3523,-94.3025,"Norteamérica"
19.416,-102.189,"Rivera"
27.06,-111.42,"Pacífico"
19.3657,-103.941,"Rivera"
18.0262,-94.7165,"Norteamérica"
17.71,-93.91,"Norteamérica"
17.489,-94.8165,"Norteamérica"
16.2435,-98.0753,"Cocos"
19.1513,-98.6768,"Norteamérica"
16.2743,-98.106,"Cocos"
32.32,-115.21,"Pacífico"
16.4795,-95.1565,"Cocos"
14.5058,-93.7803,"Caribe"
19.3217,-103.956,"Rivera"
15.258,-94.5148,"Caribe"
21.91,-104.7,"Norteamérica"
19.4,-103.836,"Rivera"
19.879,-104.774,"Rivera"
14.1402,-93.1322,"Caribe"
16.0058,-98.2455,"Cocos"
18.1005,-103.392,"Rivera"
28.0585,-112.43,"Pacífico"
18.0773,-103.388,"Rivera"
30.2822,-114.208,"Pacífico"
16.41,-98.37,"Cocos"
18.112,-103.423,"Rivera"
18.152,-100.932,"Cocos"
15.9173,-94.1303,"Caribe"
17.4982,-95.2278,"Norteamérica"
19.8003,-96.393,"Norteamérica"
27.4198,-111.4,"Norteamérica"
24.9108,-109.405,"Norteamérica"
15.2992,-93.953,"Caribe"
17.367,-94.6442,"Norteamérica"
25.3588,-100.024,"Norteamérica"
19.4963,-104.299,"Rivera"
29.9133,-113.663,"Norteamérica"
14.124,-92.5808,"Caribe"
16.58,-95.19,"Cocos"
19.387,-97.0542,"Norteamérica"
15.0215,-93.2475,"Caribe"
16.9075,-94.4512,"Cocos"
17.6687,-95.5785,"Norteamérica"
13.9702,-92.4095,"Caribe"
27.384,-111.303,"Norteamérica"
17.62,-95.58,"Norteamérica"
15.1958,-94.4638,"Caribe"
18.1503,-103.328,"Rivera"
14.6885,-93.2907,"Caribe"
19.14,-98.67,"Norteamérica"
16.2062,-97.2257,"Cocos"
17.4505,-94.9155,"Norteamérica"
17.87,-103.52,"Rivera"
13.9063,-93.3023,"Caribe"
14.92,-92.5928,"Caribe"
14.22,-92.68,"Caribe"
31.4622,-115.552,"Pacífico"
13.868,-92.8823,"Caribe"
17.4645,-95.2128,"Norteamérica"
14.92,-94.3,"Caribe"
31.6672,-116.072,"Pacífico"
19.2567,-104.083,"Rivera"
19.6297,-102.09,"Rivera"
27.8515,-105.641,"Norteamérica"
17.63,-94.13,"Norteamérica"
15.4982,-96.5503,"Cocos"
17.4443,-94.5407,"Norteamérica"
15.2118,-93.3342,"Caribe"
14.1432,-93.2597,"Caribe"
17.3588,-94.8362,"Cocos"
27.5388,-111.56,"Pacífico"
17.66,-94.68,"Norteamérica"
15.74,-94.11,"Caribe"
15.0292,-94.355,"Caribe"
24.4412,-109.286,"Pacífico"
28.14,-112.34,"Pacífico"
19.0672,-105.009,"Rivera"
17.4627,-95.042,"Norteamérica"
19.4477,-104.619,"Rivera"
25.96,-110.35,"Pacífico"
19.49,-104.36,"Rivera"
19.611,-102.157,"Rivera"
16.21,-98.09,"Cocos"
19.3515,-104.414,"Rivera"
17.085,-94.2582,"Caribe"
26.813,-110.988,"Pacífico"
32.1058,-116.087,"Pacífico"
15.292,-94.2632,"Caribe"
31.7623,-115.844,"Pacífico"
15.9713,-97.2123,"Cocos"
14.334,-93.586,"Caribe"
32.205,-117.613,"Pacífico"
31.443,-115.593,"Pacífico"
19.37,-104.31,"Rivera"
18.0838,-103.422,"Rivera"
17.449,-102.227,"Rivera"
19.2828,-97.4138,"Norteamérica"
24.7568,-109.175,"Norteamérica"
14.23,-93.66,"Caribe"
31.6277,-114.909,"Pacífico"
16.3503,-98.2275,"Cocos"
16.86,-100.3,"Cocos"
17.3958,-94.3517,"Norteamérica"
21.1803,-104.035,"Rivera"
19.599,-102.44,"Rivera"
14.7487,-92.7692,"Caribe"
14.4478,-93.0662,"Caribe"
30.77,-114.279,"Pacífico"
19.4517,-102.301,"Rivera"
18.9728,-103.328,"Rivera"
15.48,-93.61,"Caribe"
18.4633,-100.937,"Rivera"
15.14,-93.59,"Caribe"
18.6597,-99.3227,"Norteamérica"
14.4557,-92.1943,"Caribe"
18.1773,-94.4038,"Norteamérica"
19.2215,-104.083,"Rivera"
18.64,-103.19,"Rivera"
19.5647,-104.046,"Rivera"
14.76,-92.69,"Caribe"
16.46,-94.17,"Caribe"
15.9575,-94.3707,"Caribe"
19.2332,-104.061,"Rivera"
17.4448,-97.3252,"Cocos"
14.7497,-94.38,"Caribe"
30.7873,-114.325,"Pacífico"
15.4047,-93.7638,"Caribe"
14.9117,-93.2285,"Caribe"
19.17,-104.045,"Rivera"
15.1732,-94.4573,"Caribe"
18.4653,-95.9362,"Norteamérica"
31.4957,-115.543,"Pacífico"
25.4332,-100.805,"Norteamérica"
16.9085,-99.7697,"Cocos"
19.4565,-102.296,"Rivera"
15.7157,-93.2545,"Caribe"
16.0037,-97.084,"Cocos"
16.0548,-95.1375,"Cocos"
17.86,-104.99,"Rivera"
32.25,-115.04,"Pacífico"
31.165,-115.319,"Pacífico"
16.2225,-94.1568,"Caribe"
15.276,-94.5583,"Cocos"
30.9712,-115.324,"Pacífico"
15.4098,-92.8827,"Caribe"
15.79,-93.07,"Caribe"
16.62,-97.9397,"Cocos"
14.4737,-93.099,"Caribe"
19.5245,-102.115,"Rivera"
15.1133,-93.2055,"Caribe"
31.2303,-115.294,"Pacífico"
32.09,-115.26,"Pacífico"
15.1212,-94.2412,"Caribe"
19.0625,-102.289,"Rivera"
24.7918,-98.538,"Norteamérica"
13.9708,-92.4365,"Caribe"
16.1885,-97.6982,"Cocos"
18.1575,-94.5732,"Norteamérica"
14.297,-93.0597,"Caribe"
27.6678,-111.726,"Pacífico"
31.3952,-115.479,"Pacífico"
31.8242,-115.85,"Pacífico"
31.2112,-115.309,"Pacífico"
16.0325,-94.8453,"Cocos"
14.35,-92.74,"Caribe"
30.035,-109.341,"Norteamérica"
15.1948,-92.0018,"Caribe"
27.752,-111.822,"Pacífico"
17.4933,-94.9037,"Norteamérica"
14.5668,-93.2515,"Caribe"
15.1945,-92.4973,"Caribe"
15.89,-97.08,"Cocos"
14.8895,-92.7412,"Caribe"
15.668,-93.7897,"Caribe"
20.15,-99,"Norteamérica"
16.805,-96.2745,"Cocos"
15.9738,-94.122,"Caribe"
30.7343,-114.295,"Pacífico"
14.07,-90.96,"Caribe"
27.99,-111.51,"Norteamérica"
31.659,-114.433,"Pacífico"
15.8037,-98.3348,"Cocos"
17.2645,-99.769,"Cocos"
18.59,-103.664,"Rivera"
18.4753,-103.059,"Rivera"
14.2028,-93.0732,"Caribe"
19.4658,-102.183,"Rivera"
16.0545,-96.7998,"Cocos"
16.1133,-97.5613,"Cocos"
15.485,-93.3407,"Caribe"
16.3915,-98.3642,"Cocos"
16.367,-92.4597,"Caribe"
27.3208,-111.242,"Norteamérica"
19.02,-103.88,"Rivera"
16.9703,-98.9983,"Cocos"
19.3905,-102.24,"Rivera"
14.8488,-94.197,"Caribe"
16.2767,-97.8805,"Cocos"
14.5488,-91.6677,"Caribe"
16.53,-98.12,"Cocos"
17.4315,-101.343,"Cocos"
15.685,-92.9762,"Caribe"
14.9017,-93.3852,"Caribe"
18.1842,-97.2338,"Norteamérica"
14.8348,-93.2485,"Caribe"
19.5463,-102.206,"Rivera"
16.8,-99.66,"Cocos"
15.1078,-93.6773,"Caribe"
19.1,-115.87,"Pacífico"
17.6075,-95.2473,"Norteamérica"
32.4555,-115.358,"Pacífico"
31.4775,-114.537,"Pacífico"
31.0498,-115.552,"Pacífico"
17.7982,-95.541,"Norteamérica"
18.3,-102.81,"Rivera"
19.42,-108.67,"Rivera"
18.1143,-103.389,"Rivera"
18.6343,-99.285,"Norteamérica"
16.7618,-99.6533,"Cocos"
16.696,-99.6992,"Cocos"
15.1158,-93.9328,"Caribe"
16.5413,-94.998,"Cocos"
31.471,-114.357,"Pacífico"
19.04,-98.64,"Norteamérica"
17.786,-101.225,"Cocos"
19.4488,-102.31,"Rivera"
32.5635,-116.061,"Pacífico"
18.7862,-106.326,"Rivera"
15.67,-98.39,"Cocos"
32.92,-115.51,"Pacífico"
31.343,-114.39,"Pacífico"
27.3467,-111.545,"Pacífico"
16.92,-102.62,"Rivera"
15.0638,-93.154,"Caribe"
16.8188,-94.1845,"Caribe"
13.89,-93.1002,"Caribe"
31.65,-115.98,"Pacífico"
13.23,-91.84,"Caribe"
15.3648,-94.6967,"Cocos"
13.8697,-92.9037,"Caribe"
17.4073,-94.7093,"Norteamérica"
27.3987,-112.165,"Pacífico"
24.2988,-109.124,"Pacífico"
18.5843,-102.33,"Rivera"
20.5042,-105.09,"Rivera"
15.483,-94.7725,"Cocos"
31.4775,-115.963,"Pacífico"
19.2353,-105.027,"Rivera"
15.7042,-93.4515,"Caribe"
32,-115.03,"Pacífico"
18.3023,-101.198,"Rivera"
31.1203,-115.926,"Pacífico"
19.287,-104.084,"Rivera"
17.5228,-94.6442,"Norteamérica"
17.4,-94.06,"Norteamérica"
16.0213,-97.6415,"Cocos"
20,-109.23,"Pacífico"
14.8313,-93.7187,"Caribe"
18.78,-104.77,"Rivera"
25.506,-104.978,"Norteamérica"
30.9413,-113.915,"Norteamérica"
15.1782,-93.6578,"Caribe"
16.2943,-98.1138,"Cocos"
17.67,-94.61,"Norteamérica"
30.1483,-113.695,"Norteamérica"
19.4553,-102.296,"Rivera"
17.8278,-95.1392,"Norteamérica"
18.7427,-106.866,"Rivera"
14.73,-93.24,"Caribe"
30.4757,-111.045,"Norteamérica"
17.0482,-101.451,"Cocos"
19.0713,-97.7863,"Norteamérica"
18.1122,-103.301,"Rivera"
25.6962,-100.554,"Norteamérica"
18.2322,-94.7353,"Norteamérica"
14.3987,-93.1867,"Caribe"
17.3825,-94.925,"Norteamérica"
14.11,-92.5,"Caribe"
19.2213,-103.859,"Rivera"
15.28,-96.53,"Cocos"
16.9838,-98.7803,"Cocos"
16.6212,-98.6145,"Cocos"
31.98,-116.23,"Pacífico"
16.63,-94.14,"Caribe"
32.4158,-115.211,"Pacífico"
14.6295,-92.6183,"Caribe"
19.2722,-99.3405,"Norteamérica"
31.1347,-115.373,"Pacífico"
16.1203,-95.346,"Cocos"
15.0208,-93.5097,"Caribe"
16.19,-95.06,"Cocos"
18.8825,-104.732,"Rivera"
16.206,-98.3473,"Cocos"
15.4782,-94.9197,"Cocos"
30.4793,-114.058,"Pacífico"
15.885,-95.2157,"Cocos"
31.1897,-115.893,"Pacífico"
19.2363,-102.687,"Rivera"
32.17,-116.39,"Pacífico"
16.785,-99.2232,"Cocos"
14.891,-92.7155,"Caribe"
19.11,-104.14,"Rivera"
16.4797,-98.4832,"Cocos"
17.07,-100.05,"Cocos"
15.051,-93.153,"Caribe"
18.8228,-104.411,"Rivera"
18.28,-102.36,"Rivera"
14.496,-92.6927,"Caribe"
19.5765,-102.16,"Rivera"
15.65,-94.08,"Caribe"
24.2585,-100.608,"Norteamérica"
14,-93.89,"Caribe"
18.84,-104.5,"Rivera"
15.7423,-95.7078,"Cocos"
14.9125,-92.3842,"Caribe"
32.1263,-115.043,"Pacífico"
15.64,-94.9917,"Cocos"
19.0563,-98.6157,"Norteamérica"
27.9945,-112.173,"Pacífico"
17.4588,-100.984,"Cocos"
17.6677,-94.2983,"Norteamérica"
22.27,-102.64,"Norteamérica"
14.2778,-93.3163,"Caribe"
16.3277,-97.8923,"Cocos"
19.4685,-102.211,"Rivera"
16.24,-93.98,"Caribe"
25.067,-99.0308,"Norteamérica"
18.9708,-98.6382,"Norteamérica"
25.28,-109.77,"Norteamérica"
16.5147,-98.4625,"Cocos"
19.2288,-104.195,"Rivera"
18.35,-103.14,"Rivera"
18.1248,-103.419,"Rivera"
17.5795,-94.7683,"Norteamérica"
18.6698,-104.798,"Rivera"
28.9653,-113.155,"Pacífico"
15.9267,-93.523,"Caribe"
16.782,-100.119,"Cocos"
21.3283,-105.391,"Norteamérica"
31.4313,-115.507,"Pacífico"
32.98,-115.84,"Pacífico"
14.7,-94.4,"Caribe"
16.1167,-97.5442,"Cocos"
19.63,-109.03,"Pacífico"
32.42,-115.12,"Pacífico"
18.3845,-105.428,"Rivera"
31.75,-116.54,"Pacífico"
15.542,-94.8938,"Cocos"
16.2492,-98.0802,"Cocos"
32.428,-115.236,"Pacífico"
22.8063,-102.579,"Norteamérica"
14.3647,-92.7598,"Caribe"
13.5028,-92.923,"Caribe"
16.268,-98.0998,"Cocos"
22.123,-100.155,"Norteamérica"
14.323,-94.0663,"Caribe"
19.468,-102.187,"Rivera"
18.0607,-103.099,"Rivera"
27.8932,-111.965,"Pacífico"
19.2458,-103.988,"Rivera"
16.4465,-97.5403,"Cocos"
16.94,-100.14,"Cocos"
21.66,-99.32,"Norteamérica"
27.74,-105.76,"Norteamérica"
31.0395,-115.248,"Pacífico"
31.2627,-115.517,"Pacífico"
16.1183,-97.5042,"Cocos"
15.326,-93.3113,"Caribe"
31.46,-115.604,"Pacífico"
17.5898,-94.79,"Norteamérica"
13.97,-91.55,"Caribe"
18.27,-102.8,"Rivera"
18.11,-103.41,"Rivera"
27.4893,-111.504,"Norteamérica"
18.104,-103.364,"Rivera"
30.9228,-114.271,"Pacífico"
18.0683,-103.012,"Rivera"
25.33,-106.79,"Norteamérica"
31.43,-115.53,"Pacífico"
16.4163,-93.905,"Caribe"
14.7,-92.56,"Caribe"
31.5145,-115.532,"Pacífico"
15.3697,-94.504,"Caribe"
31.12,-115.71,"Pacífico"
19.381,-104.416,"Rivera"
19.2145,-102.587,"Rivera"
14.99,-94.04,"Caribe"
13.8605,-92.0393,"Caribe"
19.52,-96.41,"Norteamérica"
14.7367,-92.5698,"Caribe"
16.4,-95.07,"Cocos"
22.1305,-102.363,"Norteamérica"
16.9647,-100.146,"Cocos"
18.8,-101.85,"Rivera"
15.8963,-93.9088,"Caribe"
14.8702,-93.1615,"Caribe"
15.0338,-94.1692,"Caribe"
18.1048,-102.517,"Rivera"
31.8102,-115.021,"Pacífico"
22.7375,-102.536,"Norteamérica"
31.597,-115.962,"Pacífico"
18.1053,-103.351,"Rivera"
30.912,-114.23,"Pacífico"
30.659,-114.033,"Norteamérica"
14.55,-92.5,"Caribe"
19.7237,-99.1877,"Norteamérica"
15.2142,-92.8392,"Caribe"
16.2062,-97.8203,"Cocos"
28.72,-113.15,"Pacífico"
13.8802,-92.6552,"Caribe"
19.0215,-105.568,"Rivera"
30.12,-114.14,"Pacífico"
31.4163,-115.558,"Pacífico"
15.0523,-93.1262,"Caribe"
17.383,-101.395,"Cocos"
18.1297,-103.394,"Rivera"
16.6163,-95.1717,"Cocos"
27.7152,-111.779,"Pacífico"
30.1247,-114.226,"Pacífico"
14.8085,-93.5965,"Caribe"
29.9622,-113.994,"Pacífico"
16.7413,-94.9947,"Cocos"
27.0913,-108.518,"Norteamérica"
21.2757,-104.168,"Norteamérica"
19.3583,-103.916,"Rivera"
32.17,-115.78,"Pacífico"
17.7225,-94.4298,"Norteamérica"
15.82,-95.41,"Cocos"
19.4,-99.11,"Norteamérica"
32.29,-115.33,"Pacífico"
19.7735,-104.555,"Rivera"
19.3978,-102.202,"Rivera"
17.18,-101.28,"Cocos"
16.1333,-97.6058,"Cocos"
15.9327,-94.3862,"Caribe"
19.4987,-102.175,"Rivera"
22.2,-100.52,"Norteamérica"
32.2145,-115.272,"Pacífico"
15.2185,-93.9238,"Caribe"
14.93,-93.2067,"Caribe"
16.5482,-98.2535,"Cocos"
19.7113,-105.419,"Rivera"
14.13,-91.95,"Caribe"
21.32,-95.68,"Norteamérica"
16.3492,-94.1533,"Caribe"
16.25,-98.09,"Cocos"
24.6402,-110.035,"Pacífico"
19.43,-104.56,"Rivera"
31.3507,-115.554,"Pacífico"
16.036,-92.8222,"Caribe"
16.5425,-95.216,"Cocos"
27.7802,-111.546,"Norteamérica"
17.1887,-94.5008,"Cocos"
14.15,-91.64,"Caribe"
15.1542,-93.5877,"Caribe"
16.07,-97.51,"Cocos"
17.77,-94.71,"Norteamérica"
16.335,-95.1807,"Cocos"
19.4487,-102.305,"Rivera"
19.57,-98.89,"Norteamérica"
24.7163,-109.177,"Norteamérica"
15.86,-94.31,"Caribe"
17.7535,-102.397,"Rivera"
15.9348,-98.4205,"Cocos"
19.2662,-103.951,"Rivera"
15.43,-104.21,"Rivera"
16.56,-98.0987,"Cocos"
19.48,-108.93,"Pacífico"
14.9845,-94.1415,"Caribe"
32.39,-115.06,"Pacífico"
16.9925,-95.8682,"Cocos"
17.6773,-95.2775,"Norteamérica"
13.35,-92.07,"Caribe"
31.3193,-116.245,"Pacífico"
25.7668,-110.04,"Norteamérica"
14.7212,-92.4503,"Caribe"
20.35,-98.9,"Norteamérica"
30.7808,-115.305,"Pacífico"
15.2123,-94.4847,"Caribe"
19.5873,-102.09,"Rivera"
18.1363,-103.414,"Rivera"
13.63,-93.28,"Caribe"
16.5652,-98.4098,"Cocos"
16.9615,-100.107,"Cocos"
16.089,-93.2837,"Caribe"
15.446,-94.9792,"Cocos"
25.0875,-99.314,"Norteamérica"
14.183,-92.6425,"Caribe"
14.8673,-94.0715,"Caribe"
16.1593,-98.2975,"Cocos"
17.69,-103.26,"Rivera"
25.7407,-100.456,"Norteamérica"
19.4525,-102.111,"Rivera"
15.7983,-98.1435,"Cocos"
32.47,-115.35,"Pacífico"
16.6992,-94.9822,"Cocos"
15.0762,-94.6557,"Cocos"
16.092,-94.2203,"Caribe"
30.883,-114.98,"Pacífico"
17.6,-95.79,"Norteamérica"
18.4437,-101.598,"Rivera"
19.55,-108.96,"Pacífico"
19.078,-104.18,"Rivera"
18.7155,-104.104,"Rivera"
16.69,-99.65,"Cocos"
16.01,-96.05,"Cocos"
15.7333,-93.745,"Caribe"
17.1482,-97.8817,"Cocos"
17.1157,-100.098,"Cocos"
18.0715,-95.3167,"Norteamérica"
13.6375,-93.0267,"Caribe"
16.4285,-98.4033,"Cocos"
19.66,-108.51,"Rivera"
13.73,-92.24,"Caribe"
31.18,-116.48,"Pacífico"
15.0043,-93.0265,"Caribe"
32.4393,-116.262,"Pacífico"
27.4637,-101.48,"Norteamérica"
16.4303,-94.7458,"Cocos"
31.19,-115.65,"Pacífico"
15.93,-94.1,"Caribe"
15.705,-93.9465,"Caribe"
18.2577,-103.611,"Rivera"
15.5478,-93.2065,"Caribe"
16.7768,-95.154,"Cocos"
19.3772,-99.2607,"Norteamérica"
27.3532,-112.054,"Pacífico"
21.43,-106.17,"Norteamérica"
15.635,-94.954,"Cocos"
16.7407,-100.938,"Cocos"
25.5033,-99.533,"Norteamérica"
13.92,-91.54,"Caribe"
21.685,-101.042,"Norteamérica"
17.5533,-94.8337,"Norteamérica"
19.5782,-103.925,"Rivera"
16.2313,-96.4528,"Cocos"
13.6762,-93.2928,"Caribe"
18.8183,-103.477,"Rivera"
17.5338,-94.4402,"Norteamérica"
14.6032,-93.2847,"Caribe"
15.36,-94.13,"Caribe"
15.3833,-93.338,"Caribe"
27.0637,-111.41,"Pacífico"
26.2653,-110.621,"Pacífico"
31.5002,-115.54,"Pacífico"
30.82,-114.24,"Pacífico"
19.213,-104.058,"Rivera"
17.4,-95.71,"Norteamérica"
29.8128,-113.86,"Pacífico"
19.477,-103.936,"Rivera"
27.5465,-111.82,"Pacífico"
18.0015,-98.8595,"Norteamérica"
15.5252,-93.6147,"Caribe"
15.6132,-96.7795,"Cocos"
26.4475,-111.635,"Pacífico"
18.6137,-99.3618,"Norteamérica"
18.122,-98.1307,"Norteamérica"
19.409,-104.483,"Rivera"
15.4165,-94.9038,"Cocos"
31.42,-115.46,"Pacífico"
15.065,-94.2303,"Caribe"
16.1323,-98.3113,"Cocos"
18.441,-101.087,"Rivera"
19.5642,-104.857,"Rivera"
31.8258,-116.015,"Pacífico"
14.4213,-94.0688,"Caribe"
15.9137,-97.2863,"Cocos"
17.5388,-93.8253,"Norteamérica"
30.9427,-115.079,"Pacífico"
18.1258,-103.267,"Rivera"
14.3023,-94.1185,"Caribe"
30.8263,-114.368,"Pacífico"
16.2922,-97.9438,"Cocos"
31.3605,-109.362,"Norteamérica"
31.0708,-115.655,"Pacífico"
32.6953,-115.272,"Pacífico"
18.2388,-94.5872,"Norteamérica"
15.576,-93.9312,"Caribe"
19.21,-99.45,"Norteamérica"
27.8635,-111.935,"Pacífico"
15.152,-94.0727,"Caribe"
22.728,-102.564,"Norteamérica"
19.4172,-105.795,"Rivera"
27.9208,-112.065,"Pacífico"
16.2153,-97.775,"Cocos"
16.1307,-98.2028,"Cocos"
16.384,-98.2312,"Cocos"
14.7222,-94.113,"Caribe"
15.684,-95.5758,"Cocos"
15.1175,-94.4733,"Caribe"
16.06,-98.36,"Cocos"
17.671,-95.271,"Norteamérica"
27.3178,-112.033,"Pacífico"
16.285,-98.31,"Cocos"
31.4757,-115.545,"Pacífico"
31.126,-115.391,"Pacífico"
14.0153,-92.561,"Caribe"
16.987,-95.9193,"Cocos"
17.542,-95.5625,"Norteamérica"
16.06,-92.57,"Caribe"
32.2643,-115.7,"Pacífico"
25.3317,-99.602,"Norteamérica"
16.3572,-98.1888,"Cocos"
16.2542,-97.9687,"Cocos"
31.9262,-116.269,"Pacífico"
16.4277,-95.2115,"Cocos"
18.2092,-101.852,"Rivera"
18.2385,-101.492,"Cocos"
32.89,-115.67,"Pacífico"
27.218,-111.214,"Norteamérica"
19.492,-102.15,"Rivera"
18.0848,-103.302,"Rivera"
16.2395,-98.165,"Cocos"
17.3262,-94.4793,"Norteamérica"
19.99,-100.63,"Norteamérica"
14.4,-92.9065,"Caribe"
19.425,-102.188,"Rivera"
15.4,-92.77,"Caribe"
16.3975,-94.9932,"Cocos"
17.93,-99.65,"Cocos"
17.6293,-94.6548,"Norteamérica"
14.5315,-92.1597,"Caribe"
16.72,-99.64,"Cocos"
16.4347,-95.0582,"Cocos"
18.08,-103.04,"Rivera"
18.6603,-104.414,"Rivera"
18.3067,-103.233,"Rivera"
14.5507,-93.0748,"Caribe"
19.6227,-105.375,"Rivera"
16.2453,-98.0745,"Cocos"
19.4458,-102.201,"Rivera"
19.6095,-104.455,"Rivera"
16.46,-95.08,"Cocos"
19.4598,-102.021,"Rivera"
18.0423,-103.309,"Rivera"
16.5045,-96.6788,"Cocos"
18.1273,-94.5385,"Norteamérica"
15.1282,-92.9243,"Caribe"
27.3893,-111.289,"Norteamérica"
15.3132,-93.5492,"Caribe"
31.3357,-114.164,"Norteamérica"
15.1835,-94.3593,"Caribe"
19.74,-109.32,"Pacífico"
29.84,-114.06,"Pacífico"
27.511,-111.496,"Norteamérica"
15.3372,-94.1203,"Caribe"
14.8108,-92.6578,"Caribe"
30.8427,-114.277,"Pacífico"
17.4872,-94.9253,"Norteamérica"
32.3995,-115.115,"Pacífico"
15.0523,-95.1097,"Cocos"
16.9385,-93.8112,"Caribe"
16.1803,-98.116,"Cocos"
29.8432,-114.57,"Pacífico"
30.7082,-114.504,"Pacífico"
29.8577,-113.78,"Norteamérica"
18.0563,-99.4133,"Cocos"
17.218,-94.7148,"Cocos"
19.16,-97.43,"Norteamérica"
18.88,-103.26,"Rivera"
18.18,-103.49,"Rivera"
31.451,-116.239,"Pacífico"
15.0058,-93.1333,"Caribe"
14.07,-92.92,"Caribe"
31.98,-116.79,"Pacífico"
16.2972,-97.9022,"Cocos"
15.5375,-93.5877,"Caribe"
19.907,-104.286,"Rivera"
27.2647,-108.854,"Norteamérica"
19.5213,-102.163,"Rivera"
19.1427,-104.073,"Rivera"
19.453,-102.236,"Rivera"
27.1755,-111.332,"Norteamérica"
17.73,-95.29,"Norteamérica"
16.262,-98.06,"Cocos"
16.3162,-97.9987,"Cocos"
19.6475,-105.7,"Rivera"
22.8,-102.59,"Norteamérica"
18.1805,-94.6968,"Norteamérica"
17.84,-95.32,"Norteamérica"
16.8782,-100.347,"Cocos"
15.8898,-95.2142,"Cocos"
27.772,-111.836,"Pacífico"
14.2138,-92.3008,"Caribe"
16.9477,-96.8943,"Cocos"
16.6735,-94.8913,"Cocos"
14.3987,-93.844,"Caribe"
31.41,-115.6,"Pacífico"
31.95,-114.81,"Pacífico"
30.8027,-115.77,"Pacífico"
15.8195,-95.0495,"Cocos"
15.3527,-93.8952,"Caribe"
15.07,-93.3618,"Caribe"
16.7715,-94.3198,"Cocos"
14.8907,-92.7558,"Caribe"
15.102,-94.1642,"Caribe"
16.8977,-98.5083,"Cocos"
29.91,-113.461,"Norteamérica"
19.4757,-104.322,"Rivera"
19.6183,-105.538,"Rivera"
29.7548,-113.644,"Norteamérica"
14.8623,-93.2893,"Caribe"
30.3603,-109.548,"Norteamérica"
32.45,-115.12,"Pacífico"
17.6693,-94.9438,"Norteamérica"
31.3103,-114.426,"Pacífico"
17.41,-101.48,"Cocos"
18.2235,-103.509,"Rivera"
15.9447,-98.4313,"Cocos"
17.47,-94.92,"Norteamérica"
19.2133,-103.955,"Rivera"
18.0398,-103.485,"Rivera"
18.38,-101.78,"Rivera"
31.1718,-115.428,"Pacífico"
30.0102,-113.545,"Norteamérica"
15.5,-94.98,"Cocos"
16.061,-97.2305,"Cocos"
19.7108,-105.645,"Rivera"
14.8443,-93.7528,"Caribe"
18.1497,-96.4423,"Norteamérica"
32.1718,-116.092,"Pacífico"
18.41,-101.1,"Rivera"
16.33,-93.67,"Caribe"
13.81,-93.4608,"Caribe"
15.77,-97.31,"Cocos"
13.871,-92.8873,"Caribe"
18.3427,-104.919,"Rivera"
14.8675,-93.5512,"Caribe"
27.095,-111.727,"Pacífico"
22.735,-102.536,"Norteamérica"
16.9355,-94.1868,"Caribe"
18.0895,-103.347,"Rivera"
14.6958,-93.0743,"Caribe"
30.9,-115.19,"Pacífico"
31.137,-115.6,"Pacífico"
17.6497,-95.1122,"Norteamérica"
16.2748,-98.1687,"Cocos"
19.2618,-104.135,"Rivera"
16.1907,-98.3497,"Cocos"
19.5567,-105.655,"Rivera"
32.3,-115.14,"Pacífico"
16.26,-95.56,"Cocos"
24.1055,-110.164,"Pacífico"
18.7273,-103.311,"Rivera"
29.9372,-113.718,"Norteamérica"
19.5457,-105.371,"Rivera"
15.3048,-94.573,"Cocos"
18.8578,-104.482,"Rivera"
31.5923,-115.986,"Pacífico"
15.86,-97.41,"Cocos"
19.4192,-102.224,"Rivera"
31.7192,-115.911,"Pacífico"
31.7582,-116.296,"Pacífico"
16.8527,-93.9168,"Caribe"
17.3967,-95.1215,"Norteamérica"
25.0748,-109.64,"Norteamérica"
19.5627,-102.044,"Rivera"
15.066,-93.5882,"Caribe"
32.4478,-115.215,"Pacífico"
17.4077,-94.6252,"Norteamérica"
17.2633,-101.351,"Cocos"
13.0677,-92.747,"Caribe"
16.6918,-93.8607,"Caribe"
15.0422,-94.2918,"Caribe"
16.9307,-99.8205,"Cocos"
17.4442,-94.9842,"Norteamérica"
30.84,-116.44,"Pacífico"
17.3078,-101.073,"Cocos"
15.1048,-94.1855,"Caribe"
17.22,-100.56,"Cocos"
32.6,-116.15,"Pacífico"
31.9,-116.19,"Pacífico"
15.4687,-92.9682,"Caribe"
16.0312,-97.5192,"Cocos"
30.1452,-113.802,"Norteamérica"
20.1172,-105.077,"Rivera"
15.4145,-94.7135,"Cocos"
16.4315,-94.9943,"Cocos"
15.154,-93.1955,"Caribe"
31.45,-115.15,"Pacífico"
17.7535,-101.391,"Cocos"
17.33,-93.95,"Norteamérica"
14.9403,-94.2747,"Caribe"
19.7533,-105.237,"Rivera"
31.0127,-115.868,"Pacífico"
